topic	tweet_id	tweet_url	tweet_text	class_label
COVID-19	1242407781795274752	http://twitter.com/user/status/1242407781795274752	Goede zet! #hamsteren #Coronavirusnl https://t.co/UJMgFykbkL	0
COVID-19	1238952765214339078	http://twitter.com/user/status/1238952765214339078	Ik snap totaal niet dat dit nog steeds een vraag is???? #COVID19NL https://t.co/tWbLJn2NcE	0
COVID-19	1239223319435624450	http://twitter.com/user/status/1239223319435624450	Alsnog dan deze beslissing. Kon niet uitblijven, na massale - terechte - druk vanuit de samenleving. #COVID19NL #corona Kabinet: Scholen gaan alsnog dicht, ook horeca en sportclubs op slot  https://t.co/zxU6bnTvXw	1
COVID-19	1253421971288678401	http://twitter.com/user/status/1253421971288678401	Blijf lekker lezen! #ikleesthuis https://t.co/8GgIwxsjVC	0
COVID-19	1242801753202069505	http://twitter.com/user/status/1242801753202069505	Laten we het hopen #coronavirusNederland https://t.co/10wpYhcaRr	0
COVID-19	1242124264272207872	http://twitter.com/user/status/1242124264272207872	Eindelijk met plaatje! #covid19 #afstand Moeilijk hè, #maathouden #niethamsteren #PuurGezond #distantie , is niet je ervan distantiëren  .....!!🤬 Ook zoveel mensen met te korte armen gezien?🤔😷 https://t.co/Gbw7MLr5r8	0
COVID-19	1251047357069897730	http://twitter.com/user/status/1251047357069897730	MINDFUCK  Handen wassen zorgt voor schijnveiligheid!  #rivm #corona #vandissel #mondkapjes #coronakapjemeteenmondkapje	1
COVID-19	1241635484109099008	http://twitter.com/user/status/1241635484109099008	Het grootste gevaar voor de mensheid is de mens zelf. #blijfthuis #houdafstand #memyselfandi #coffeeathome https://t.co/yYEHudi6iV	0
COVID-19	1242042415541870594	http://twitter.com/user/status/1242042415541870594	Ook voor de #jongeren: volg de richtlijnen van het #RIVM✅ #corona #blijfthuis #1,5meterafstand #jongeren #jeugd #pasopjezelf #pasopelkaar #wijkagent #Langedijk  #coronahulp #keepyourdistance @ Langedijk https://t.co/4sX9W0Wdit	0
COVID-19	1246074699832004609	http://twitter.com/user/status/1246074699832004609	Een positieve boodschap vanuit onze kant! #tubbergen #dinkelland #houvol #samensterker #handhaving #blijfthuis #blijfgezond https://t.co/oTokHmvu2q	0
COVID-19	1239639579419951104	http://twitter.com/user/status/1239639579419951104	#RIVM zegt net dat kinderen wel met elkaar mogen spelen zolang ze maar geen symptomen hebben.  Ik zeg: scholen open, #beveiligers met #thermometers in de aanslag.   Niet ziek gewoon naar school!  @MinPres	1
COVID-19	1237106724164771840	http://twitter.com/user/status/1237106724164771840	Kolder in Nederland 🙈Goe bezig, Rutte : we stoppen met 🤝handen schudden 🤝🇳🇱 🦠 #Rutte #Nederland #COVID19 #COVID19NL #COVID #netherlands https://t.co/k2KMVlJ8EM https://t.co/05SwKtXmky	0
COVID-19	1247768636208476164	http://twitter.com/user/status/1247768636208476164	Van harte gefeliciteerd @LoesRiphagen ! #ikleesthuis @GottmerKinderbo https://t.co/VPEP29Zm2e	0
COVID-19	1245043869953208323	http://twitter.com/user/status/1245043869953208323	laat nog een maand op zich wachten en valt dus in de meivakantie.' #corona #COVID19NL intelligente lockdown Ruttespeak	0
COVID-19	1242376664321048576	http://twitter.com/user/status/1242376664321048576	Regels. Let op #coronavirusNederland #nieuwvennep https://t.co/bPrIbrMnnI	0
COVID-19	1250474437708787719	http://twitter.com/user/status/1250474437708787719	#persconferentie  Experts die er steeds naast zaten.	0
COVID-19	1242187563772915713	http://twitter.com/user/status/1242187563772915713	Onder de indruk van deze e.a. degelijke &amp; dagelijkse #covid19 grafieken @jburnmurdoch van Financial Times. Ook zonder abonnement @ft te volgen. https://t.co/VkUh8rdlJw	0
COVID-19	1238552292506456064	http://twitter.com/user/status/1238552292506456064	UPDATE voor lokale besturen #COVID19BE over o.a. kinderopvang schoolkinderen, wijkwerking en uitvaartsector: https://t.co/lzbu6wit7U https://t.co/k42t02Qihw	0
COVID-19	1238161462461452288	http://twitter.com/user/status/1238161462461452288	Al 5 mensen in de #trein zien zitten met een computer beeldscherm. #thuiswerken de nieuwe norm voor de komende weken?	0
COVID-19	1241675324359933952	http://twitter.com/user/status/1241675324359933952	Nu dus zelf een #noodalert vd overheid #blijfthuis #covid19Nederland	0
COVID-19	1242492978003939330	http://twitter.com/user/status/1242492978003939330	Dat had ‘t ‘m zo gegund, ja 😢 #corona #coronavirusNederland #CoronaCrisis #school #examens #Examens2020 #eindexamens #slob https://t.co/LWdWNoziRz	0
COVID-19	1238593694292488195	http://twitter.com/user/status/1238593694292488195	Horen jullie dat?!  “We komen niks te kort, wanneer we delen!”  #hamsteren #dusdat #idioterie	0
COVID-19	1237086198738440196	http://twitter.com/user/status/1237086198738440196	#Liveblog Kabinet: stop met handen schudden, in Brabant waar mogelijk thuiswerken  https://t.co/eweMF6S8mO #vrouwen #coronavirus #Covid19	1
COVID-19	1249971383179845632	http://twitter.com/user/status/1249971383179845632	Help je medewerkers om de #stress van het #thuiswerken te reduceren #alleensamen https://t.co/3D6oRwI8AB	0
COVID-19	1242171692182646786	http://twitter.com/user/status/1242171692182646786	Weer een nieuwe  'Tips van Annemarie - Hamsteren #7 - Maandag 23 maart' op YouTube - https://t.co/F3WUJ4qqd8 #hamsteren #Coronavid19	0
COVID-19	1238439802049044483	http://twitter.com/user/status/1238439802049044483	Het #hamsteren van #wcpapier leidt tot menig leuke tweet. Geinig om te lezen als je op de wc zit 😉 https://t.co/H3LVTOcoT0	0
COVID-19	1240254058969120768	http://twitter.com/user/status/1240254058969120768	#Coronavirusnederland #tehuizen  op slot? De #mensen wat #liefde sturen? #stuureenkaartje.	0
COVID-19	1247848318899752960	http://twitter.com/user/status/1247848318899752960	Ook mijn kat doet aan #SocialDistancing.. #houdafstand #anderhalvemetersamenleving https://t.co/RDEs6IVrs4	0
COVID-19	1240271817220280322	http://twitter.com/user/status/1240271817220280322	@Sashaexposed Het blijft tot 3 uur in de lucht hangen DAAROM DE OPROEP WANNEER JE KLACHTEN HEBT #BLIJFTHUIS JE BENT NIET GETEST DUS WEET JE NIKS #BESMETGEENANDEREN  DANK U. !!! WEES NIET DOM HET VIRUS 🦠 RENT OMZIG HEEN. WIJ KUNNEN ER WAT AAN #VERRANDEREN	1
COVID-19	1240230575635644416	http://twitter.com/user/status/1240230575635644416	Wil deze eerdere tweet graag nog een keer onder de aandacht brengen #coronavirusNederland #COVID19 #baudet #RIVM https://t.co/nZDgaMhIPS	0
COVID-19	1244567929053683712	http://twitter.com/user/status/1244567929053683712	Mmmmm zit je in een crisis , word gepraat over oorlog en dan vliegen er ineens straaljagers over #haarlem ,eng #COVID19	0
COVID-19	1255230400663891971	http://twitter.com/user/status/1255230400663891971	Je verwacht het niet hè. Je verwacht het niet.   #bezuinigingen #coronavirusnederland https://t.co/axE4Bqh601	0
COVID-19	1255900817602854912	http://twitter.com/user/status/1255900817602854912	@neuromanter @JJBaniston Er zijn echter ook gevallen bekend waar 37.5°C op #covid19 kon wijzen	1
COVID-19	1248229323770925056	http://twitter.com/user/status/1248229323770925056	De nasleep van #COVID19NL gaat waarschijnlijk net zo heftig worden met schokkende feiten die het daglicht niet kunnen verdragen. Ik vraag me af in hoeverre de oppositie zulke info kan of mag gebruiken? Er zullen veel middelen worden gebruikt om een cover-up te laten slagen.	1
COVID-19	1241045834608844801	http://twitter.com/user/status/1241045834608844801	#hamsteren Tien jaar poepen met Rutte. Kappen met hamsteren.  https://t.co/PmFXXWZsHX	0
COVID-19	1238333778461949952	http://twitter.com/user/status/1238333778461949952	@DieTukkerfries Jelmer, Dank je wel voor je mooie, overzichtelijke kaarten van Nederland #COVID_19 #coronavirus. https://t.co/nYSSAYkpKt	0
COVID-19	1244942524332101632	http://twitter.com/user/status/1244942524332101632	Voor mijn eigen gezondheid ben ik allang gestopt met me te ergeren aan het #RIVM . Mijn vertrouwen in deze instantie was al ver voor die tijd verdwenen. https://t.co/7Xz1Wg1tEP	0
COVID-19	1224761948065103874	http://twitter.com/user/status/1224761948065103874	@theodorus_VII @rivm Wat ik al dacht. De #RIVM blijft nu stil.  Lies, damned lies, and statistics	1
COVID-19	1250043548860284934	http://twitter.com/user/status/1250043548860284934	Exact een maand geleden mijn laatste tweet geplaatst. Ik ben van de omstandigheden stil geworden. #COVID19	0
COVID-19	1244904569420886018	http://twitter.com/user/status/1244904569420886018	#coronavirus #COVID19BE   Waarschuwing uit #China 👇🏻 https://t.co/C0ibKnJp4v	0
COVID-19	1244997393290010624	http://twitter.com/user/status/1244997393290010624	#testen op #COVID19 ? Meer achtergrond: https://t.co/XKnHIRAh09	0
COVID-19	1241474810280128512	http://twitter.com/user/status/1241474810280128512	Boodschappen doen .. 😁 Winkelen anno 2020 #CoronaCrisis #hamsteren https://t.co/1oy9oOB2Qs	0
COVID-19	1238551068809867264	http://twitter.com/user/status/1238551068809867264	Mensen die mondmaskers stelen uit ziekenhuizen...#Corona #COVID19BE	0
COVID-19	1253690732138954752	http://twitter.com/user/status/1253690732138954752	#persconferentie wat een stelletje jammerende journalisten zeg .	0
COVID-19	1248996945311432705	http://twitter.com/user/status/1248996945311432705	#thuiswerken tip 5: Begin je op je werk normaal om half 9? Probeer dat dan thuis ook te doen. Het wordt dan makkelijker wordt om productief de dag door te komen. Houd je aan de pauzes die je ook op het werk hebt en stop pas met werken als je werkdag klaar is. https://t.co/BblnmcXa0I	0
COVID-19	1242384275774869504	http://twitter.com/user/status/1242384275774869504	Vijf tips! Vijf! Vers! Vrolijk! Voor je kinders! https://t.co/5RYZhV8Z1X #leesplezier #schrijfplezier #thuisonderwijs #deschoolschrijver	0
COVID-19	1253345696322912257	http://twitter.com/user/status/1253345696322912257	@rtvoost Mag dit zomaar?#RIVM  puur geldmaken en test niet erkend #COVID19	0
COVID-19	1252855896071262208	http://twitter.com/user/status/1252855896071262208	“De steden en gemeenten moeten de #COVID19BE maatregelen op het terrein invoeren, maar worden pas als laatste geïnformeerd. Daarom vragen steden en gemeenten inspraak bij #exitstrategie. Zegt @wimdries @vvsg vandaag in @Nieuwsblad_be en @hbvl #lokaalDNA https://t.co/yBu7jBK86v	1
COVID-19	1238145562328870912	http://twitter.com/user/status/1238145562328870912	Vrijdag de 13de valt vroeg deze keer.... #coronavirusNederland	0
COVID-19	1236011497416990720	http://twitter.com/user/status/1236011497416990720	#RIVM: #Brabanders , blijf thuis bij verkoudheid, hoesten of koorts #brabanders op journaal: doe ik lekker nie ! #vermoeiend  https://t.co/NWTGqPrMY3	0
COVID-19	1238435485481078785	http://twitter.com/user/status/1238435485481078785	Vraagje over #hamsteren. Ik heb iets (een beest) wat in de buurt van het kippenhok een hamsterplaats vol eikels en noten heeft ingericht. Wat zou het kunnen zijn ?????	0
COVID-19	1254484611863678976	http://twitter.com/user/status/1254484611863678976	Is het weer zondag mensen? #maakmegek #breaking #breakingnews #bzv #pretmetted #zondag #coronavirus  #Covid_19  https://t.co/mbF20zVwQx	0
COVID-19	1243154146666123266	http://twitter.com/user/status/1243154146666123266	#coronadebat @NOS Teletekst : "Kamer houdt vertrouwen in aanpak" is dat niet een voorbarige conclusie?	0
COVID-19	1254298069685936128	http://twitter.com/user/status/1254298069685936128	LIVE #Trump gaat #coronabriefings inkorten: ’Mijn tijd niet waard’  via @Telegraaf https://t.co/rNoTD9MWfj #COVID19 #coronavirus	1
COVID-19	1247904153235423232	http://twitter.com/user/status/1247904153235423232	U is in Griekenland geweest en heeft daar gekeken? Nee??????  Houd dan voortaan uw bakkes!!!!!!!!  #coronadebat https://t.co/97fFQh7kzc	0
COVID-19	1241298746375376896	http://twitter.com/user/status/1241298746375376896	@Sashaexposed Dus hij zegt dat dit de doelgroep is die nergens rekening mee houden. Dus #hamsteren #groepsgedrag	0
COVID-19	1251570396291313664	http://twitter.com/user/status/1251570396291313664	Ben ik nou gek? Iemand die #COVID19+ is blijft thuis Dus waarom moet die dan in n app dat nog noemen en nog meer: hoe kom ik met de mobiel van die persoon in contact? Dus wat is t nut van die app? @RTLnieuws @RTLBoulevard @Nos #dtv	0
COVID-19	1255402284361670656	http://twitter.com/user/status/1255402284361670656	Er komen wat opklaringen aan maar het is maar weer van tijdelijke aard! #enjoy #BlijfThuis  https://t.co/zj9Y4wC9kQ https://t.co/MnX70nTMeL	1
COVID-19	1251036335063908354	http://twitter.com/user/status/1251036335063908354	#Italië kiest voor Milanees bedrijf Bending Spoons  als ontwikkelaar corona-app. Zal met bluetooth werken. Eerst experimenten in aantal regio's, dan in heel het land https://t.co/KWV6BmWH3n	1
COVID-19	1239255736573726722	http://twitter.com/user/status/1239255736573726722	Gebarentaal voor “verbod op schooien om shirtjes langs een voetbalveld”. #Schooischorem #Corona #COVID19NL https://t.co/hvej6gd3pe	0
COVID-19	1238759475382812674	http://twitter.com/user/status/1238759475382812674	De tulpen staan al in bloei. Dat is jammer. De bollen hadden we ook op kunnen eten. #hamsteren .	0
COVID-19	1233386614199607296	http://twitter.com/user/status/1233386614199607296	Straks over naar Drachten voor een #persconferentie. Er is een mevrouw bijna van haar fiets gevallen. Naar omstandigheden gaat het met haar en haar familie goed. Ook de rest van de buurt is geschrokken.	0
COVID-19	1238142286258679808	http://twitter.com/user/status/1238142286258679808	Voor een #kabinet dat in #coronavirusNederland halve maatregelen neemt, is een half gevulde #TweedeKamer ook meer dan genoeg. https://t.co/wbTNOrCaC7	0
COVID-19	1254063846907576322	http://twitter.com/user/status/1254063846907576322	#Rutte #persconferentie  #kappers #zelfknippen #thuiskapper lukt het zelf knippen al? https://t.co/aR74PVUDnC	0
COVID-19	1238473275610718210	http://twitter.com/user/status/1238473275610718210	Zo zie je maar weer, als het erop aankomt, is iedereen egoïstisch #hamsteren	0
COVID-19	1240658653797134336	http://twitter.com/user/status/1240658653797134336	De zanglijster in de tuin fluit de corona-ellende even weg. Ga door! #thuiswerken	0
COVID-19	1247886442145001473	http://twitter.com/user/status/1247886442145001473	In Wuhan vallen mensen (dood?) neer op straat... #CoronaLockdown #coronavirusNederland #COVID19NL https://t.co/sFrXAV1d6B	1
COVID-19	1239141640264130561	http://twitter.com/user/status/1239141640264130561	Ik heb een goed idee: laten we het incapabele #RIVM opheffen en vervangen door @geertwilderspvv, @thierrybaudet, @jackvangelder en de rest van het Twittervolk. Dan komt het helemaal goed.	0
COVID-19	1234887204142567425	http://twitter.com/user/status/1234887204142567425	#COVID19 En nog belangrijker. Dit virus is geen gewone griep, het kan ernstige longontsteking veroorzaken.  Onderschat het niet, want de dodelijkheid ervan is niet 0.#coronavirus Mensen die een mondkapje dragen willen gewoon zichzelf beschermen.	1
COVID-19	1241863121846906881	http://twitter.com/user/status/1241863121846906881	@mauricedehond Ga toch weg, lockdown helemaal, je wil gewoon geen gezichtsverlies voor #rutte en het #rivm tav @geertwilderspvv en @thierrybaudet @fvdemocratie wat doorzichtig 🤮	0
COVID-19	1248894292346748929	http://twitter.com/user/status/1248894292346748929	Ik begrijp dat het weer het hele weekend over #fascist #thierrybaudet moet gaan?  KAK.  Fijne pasen. #blijfthuis	0
COVID-19	1239468705161109505	http://twitter.com/user/status/1239468705161109505	Nog nooit aan #thuiswerken gedaan? Vijf goede tips! https://t.co/f2aUjf41gV	0
COVID-19	1244236983179804672	http://twitter.com/user/status/1244236983179804672	Rabobank pleit voor aanpassing coronasteunregeling https://t.co/DeW1Oj7YVM #Coronavirus #Corona #COVID2019NL #COVID19	1
COVID-19	1248179785068621824	http://twitter.com/user/status/1248179785068621824	Ben je schipper? Dan heb jij vast ook heel wat vragen over de impact van #covid19 op jouw manier van werken. Je vindt al heel wat info en ons #corona emailadres hier👉 https://t.co/WGcdMSST7e. Dikke merci voor al jullie inspanningen tijdens deze moeilijke tijden! #supporttheport https://t.co/STWpWViIDI	0
COVID-19	1242161144170778627	http://twitter.com/user/status/1242161144170778627	We gaan de #VAR nog missen.... #coronavirusNederland #COVID19NL  #voetbal #Eredivisie #KNVB	0
COVID-19	1242805956150517760	http://twitter.com/user/status/1242805956150517760	Tja te vroeg geroepen dat het afvlakt #RIVM ! Of zijn jullie aan het kijken welke rekenmodel jullie erop los moeten laten om de afvlakking te kunnen onderbouwen! #coronanl	0
COVID-19	1242923850658189313	http://twitter.com/user/status/1242923850658189313	@terpstrakm Uit wiskundige berekeningen, schrijft #RIVM op zijn website. Maar het is erg vaag.	0
COVID-19	1234622691916865536	http://twitter.com/user/status/1234622691916865536	Echt?! #COVID19 https://t.co/n8BgcXRvcd	0
COVID-19	1238715229476925440	http://twitter.com/user/status/1238715229476925440	Wie zijn de gelukkigsten tijdens deze #coronapocalypse? Natuurlijk! Gamers en bingewatchers. Legitiem binnen zitten achter een scherm. Andere ideeën: handwerken, foto's sorteren, oude brieven nog eens lezen, schuur of zolder opruimen. Of de besteklade! Aangifte &amp; administratie 😁	0
COVID-19	1252646381585674240	http://twitter.com/user/status/1252646381585674240	‘Geen ouders langs de lijn’. Top! Graag oneindig lang verlengen, deze maatregel. 👍🏼 #persconferentie	0
COVID-19	1252226237210128384	http://twitter.com/user/status/1252226237210128384	Reclame in Corona tijd:   https://t.co/O3I0KsqQJL  #Covid_19 #coronavirus #wcpapier	0
COVID-19	1240913636811513857	http://twitter.com/user/status/1240913636811513857	@NOS @RTLnieuws Hoor de de hele wereld over #COVID19 behalve uit #Rusland hoe zit dit #dtv	0
COVID-19	1242152502893649920	http://twitter.com/user/status/1242152502893649920	Ligt t aan mij of gaat het niet zo goed met Grapperhaus?   #persconferentie	0
COVID-19	1244594970222301187	http://twitter.com/user/status/1244594970222301187	De #Lifeliner5 bracht vanmiddag een IC-patiënt met #Covid19 vanuit #Venlo over naar het Martini ziekenhuis in #Groningen. @LuchtvaartN_NL https://t.co/tPGfKC4nhT	1
COVID-19	1240984692104613888	http://twitter.com/user/status/1240984692104613888	#kaartjesturen #coronavirusNederland #tehuizen #opslot  Heb jij vandaag al een kaartje gestuurd naar een tehuis? Laat weten dat je aan de mensen denkt. #stuureenkaartje	0
COVID-19	1242368048994160641	http://twitter.com/user/status/1242368048994160641	@soufian36244728 @hugodejonge @HuaweiMobileNL @ErasmusMC Is er een link met het #coronavirus #COVID-19 en #5G ???  https://t.co/ZHwddiP8w2 https://t.co/ZinFtv6klQ	0
COVID-19	1246422222459240453	http://twitter.com/user/status/1246422222459240453	@InaNagtegaal @telegraaf Welk gedeelte van #blijfthuis begrijpen die gasten niet?	0
COVID-19	1249285337895120897	http://twitter.com/user/status/1249285337895120897	#Corona #coronavirus #COVID19 #COVIDー19 #CoronavirusPandemic #StayHome #StayAtHome #StayHomeStaySafe #StayAtHomeChallenge #Holland #buitenhof #nosjournaal #zondag #CoronaApp, Vrolijk Pasen, Happy Easter, #pazar #SundayMorning #SundayThoughts https://t.co/6xaQHoqT1k	0
COVID-19	1242919380750647297	http://twitter.com/user/status/1242919380750647297	Leuk rad om te bepalen wat u gaat doen morgen! #corona #blijfthuis #houdafstand https://t.co/dqXH8mz7Xx	0
COVID-19	1249339229064364035	http://twitter.com/user/status/1249339229064364035	@MinPres Doe eens wat aan het domme volk dat #blijfthuis niet begrijpt en met #motorterreur het slimme volk dat dus thuis zit, het leven zuur maakt! #geluidsoverlast #@gemeenteDFM #Gaasterland	0
COVID-19	1239924448096071680	http://twitter.com/user/status/1239924448096071680	@MinisterieSZW wanneer kan ik werktijdverkorting aanvragen? Jullie site is al twee dagen niet bereikbaar. #COVID19 https://t.co/wEP7oBDIwh	0
COVID-19	1244031018748841984	http://twitter.com/user/status/1244031018748841984	@tasvolverhalen Met een gastoptreden van " de wind" #blijfthuis	0
COVID-19	1248328179380559876	http://twitter.com/user/status/1248328179380559876	Mooi. #eurobonds #EU #italië #pootstijfhouden https://t.co/SSn4zg68Uy	0
COVID-19	1255796743477899265	http://twitter.com/user/status/1255796743477899265	Wat een geouwehoer op NPO 1. Mondkapjes dit testen dat. Schaarste zus en zo in tabellen. Wat een gezever. Regel het! #COVID19	0
COVID-19	1252697124929749000	http://twitter.com/user/status/1252697124929749000	Een intelligente lockdown.  Nou die journalisten van vanavond waren verre van dat.  #persconferentie	0
COVID-19	1248226139413393415	http://twitter.com/user/status/1248226139413393415	#saxion #thuiswerken wk4  #corona alles #online en als ik even niet op mijn schermen kijk en aan het telefoneren ben, dan is dit mijn uitzicht. Elk nadeel heeft zijn voordeel. ☀️😷🍀 https://t.co/4tb0eLYQjk	0
COVID-19	1247574971565723655	http://twitter.com/user/status/1247574971565723655	En ook testen van pedagogisch  medewerkers in de justitiële jeugdinrichtingen aub! @MinPres @hugodejonge #COVID19 #coronavirus	0
COVID-19	1235576580958605312	http://twitter.com/user/status/1235576580958605312	Geen uitverkocht huis aldaar 😂 De angst overheerst 😬 #Coronadebat	0
COVID-19	1235335720551813121	http://twitter.com/user/status/1235335720551813121	Maar ook leer ons beter eten met een nieuw #covid19 dieet...en nogmaals ik denk ook dat men moet denken aan alle onderliggende ziekten...en ph schommelingen die voordelig en nadelig kunnen zijn en zo wel in plus als min nodig kunnen zijn...	0
COVID-19	1252492176954658816	http://twitter.com/user/status/1252492176954658816	Verstandige beslissing. #coronamaatregelen  We weten nog onvoldoende #Corona We #testen nog onvoldoende. #op1 #eenvandaag Rutte gaat mensen teleurstellen: versoepeling zit er voorlopig niet in https://t.co/28fqPYbnpG via @trouw	1
COVID-19	1244243833610596356	http://twitter.com/user/status/1244243833610596356	@BibliotheekZOUT @honderdmeter @ChantalBroekhus Ik vergat #ikleesthuis @HWaaldijk @Hermannus @ErikvanB1 zo belangrijk om te blijven lezen!	0
COVID-19	1240331857570541568	http://twitter.com/user/status/1240331857570541568	De meeste mensen deug(d)en, totdat het coronavirus de kop opstak. #coronavirusNederland	0
COVID-19	1249618394141339653	http://twitter.com/user/status/1249618394141339653	Is benauwdheid na koorts en andere verkoudhiedsverschijnselen een teken dat de ziekte van #covid19 nog niet over is, of is het een beschadiging van de longen die achterblijft NADAT corona is overwonnen (en die dan hopelijk langzaam maar zeker afneemt)?	0
COVID-19	1248210476661723136	http://twitter.com/user/status/1248210476661723136	Ik heb een app gedownload voor workouts. Ik hoop dat ik daarmee iets bereik #StayAtHome #blijfthuis #ikworddik https://t.co/UvLqXyijt6	0
COVID-19	1238266664581582849	http://twitter.com/user/status/1238266664581582849	Gelukkig heb ik nog wat zaadjes om tomaatjes te kweken... #hamsteren #Covid_19	0
COVID-19	1250820137902641152	http://twitter.com/user/status/1250820137902641152	De voorzitter is @hugodejonge ook zat en kapt hem af ..jetten mag ,toen er wat viel ..u bent eindelijk opgehouden met praten  #coronadebat	0
COVID-19	1253024024294240256	http://twitter.com/user/status/1253024024294240256	De Idee! hij zegt het echt. DE IDEE......#coronadebat	0
COVID-19	1237633978766630915	http://twitter.com/user/status/1237633978766630915	Al met al het #coronavirusNederland en alle info uit de pers, lijkt mij verstandig gewoon voorschriften autoriteiten te volgen en niet teveel mee te gaan in de meningen van die en degene.....	0
COVID-19	1253772086356643840	http://twitter.com/user/status/1253772086356643840	Zolang er geen persconferentie is blijft het sowieso covidik kijken #nvr #Covid_19	0
COVID-19	1240753198257909765	http://twitter.com/user/status/1240753198257909765	Digitaal ook social distance. 😂 @raarwezen @manondeju @Joov   #coronavirusNederland https://t.co/ivizYGfYxw	0
COVID-19	1244614915761098753	http://twitter.com/user/status/1244614915761098753	Met zoveel is het aantal auto’s in België reeds afgenomen👇 #Covid_19 #samentegencorona  https://t.co/Oj94zxczVi	1
COVID-19	1238766363369451520	http://twitter.com/user/status/1238766363369451520	De thuisbezorg bedrijven kunnen door #COVID19NL het werk niet meer aan en smeken het kabinet om een belastingverhoging. https://t.co/zNx1bno7TA	1
COVID-19	1250833069893996545	http://twitter.com/user/status/1250833069893996545	De condition humaine in tijden van crisis. Maar dan op haar slechtst... #coronadebat #covid19 https://t.co/uDMvUHopFG	0
COVID-19	1253750138322980867	http://twitter.com/user/status/1253750138322980867	@RoelSchrein Jammer dat ik het debat daarover heb gemist. #klm #persconferentie #staatssteun	0
COVID-19	1234143579506958336	http://twitter.com/user/status/1234143579506958336	5 mei 2020. Het @rivm gaat per helikopter op coronatoernee. In elke provinciehoofdstad houden ze een persconferentie. #RIVM	1
COVID-19	1238133868965900288	http://twitter.com/user/status/1238133868965900288	Alsof Zomerstop en Winterstop niet al voor genoeg verveling zorgt, gooien we er nu ook maar een extra stop in #voetbal #Covid_19	0
COVID-19	1252289599084298241	http://twitter.com/user/status/1252289599084298241	Ik weet niet of het #RIVM en #Rutte Engels verstaan, dan zouden ze even naar dit korte #corona filmpje kunnen kijken.   Gewoon ff voor een ander geluid mbt dit virus ...  #COVIDー19 #coronamaatregelen #coronavirusNederland #CoronaCrisis   https://t.co/y155XdLXFm	0
COVID-19	1237666208180244480	http://twitter.com/user/status/1237666208180244480	Vergeet je telefoon niet te cleanen. #Overalcorona #JijHebtHetOok #COVID19 #CoronaVirusUpdate  #COVID #COVID2019NL #MeToo  #Coronavirus	0
COVID-19	1238107698031460352	http://twitter.com/user/status/1238107698031460352	Wil je net schrijven dat je blij bent met eindelijk een #doventolk bij de persconferentie #coronavirusNederland #Covid_19 maar helaas bij de @NOS niet meer in beeld. Jammer weer.	0
COVID-19	1247796435229085697	http://twitter.com/user/status/1247796435229085697	Autoriteit Persoonsgegevens: 'Zonder waarborg privacy geen mobiele corona-apps' #COVID19  https://t.co/hjitHO2T6z	1
COVID-19	1244907838125879296	http://twitter.com/user/status/1244907838125879296	Een gruwelijke draad over #COVID19 en het nieuwe #coronavirus van @Doc_0 Het begon in China, ongepland. De Chinese overheden brachten het virus met opzet  naar andere landen door te doen alsof het niet zo gevaarlijk was, door reizen mogelijk te houden. via @Benavra https://t.co/6XkSRPL5Hs	1
COVID-19	1238133137806446596	http://twitter.com/user/status/1238133137806446596	Is er nu (bijna) een #ophokplicht voor mensen in Nederland? #Covid_19 #coronavirus	0
COVID-19	1247801727165726720	http://twitter.com/user/status/1247801727165726720	@abrillie Nee dat is schending van je privacy #AVG dat is waar De Jonge het ook steeds over had met de #persconferentie  Goed luisteren!!!	0
COVID-19	1255124322047397888	http://twitter.com/user/status/1255124322047397888	Ik ga vast in de rij staan.. #ikea #blijfthuis #StayAtHome https://t.co/4IjscXyLPH	0
COVID-19	1239969806868082688	http://twitter.com/user/status/1239969806868082688	Vanavond onverwachts de nachtdienst in voor 2 nachten. Met z’n allen komen we er. 💪 #zorg #COVID19 #coronavirus #CoronaCrisis	1
COVID-19	1255835146038771712	http://twitter.com/user/status/1255835146038771712	#RIVM De actuele informatie over het nieuwe coronavirus.(COVID-19) |  Dalende lijn ziekenhuisopnames en sterfgevallen houdt aan!  https://t.co/QtQLD0muQ1	1
COVID-19	1237886789404123138	http://twitter.com/user/status/1237886789404123138	Tuurlijk #coronavirusNederland #kopinhetzand https://t.co/spRXHiXxpe	0
COVID-19	1249317113698934795	http://twitter.com/user/status/1249317113698934795	Hard aan het 'werk' na een rondje Horsthoek, Heerde #blijfthuis https://t.co/n8LazZadkd	0
COVID-19	1246187663599833089	http://twitter.com/user/status/1246187663599833089	Ik zeg, we bellen professor Barabas. Zet ons eens ff in 2021 ofzo! #COVID19	0
COVID-19	1241671512584867841	http://twitter.com/user/status/1241671512584867841	#Covid19 in #België, UPDATE: vandaag +586 (totaal=3401), geregistreerde cijfers,wellicht veel https://t.co/YvH7xaZGwh wordt onvoldoende getest! Opvallend:  - beademd op ICU, wordt niet vermeld? STRANGE!  Snelheid van uitbreiding neemt wel nog altijd toe!	1
COVID-19	1249075736964747270	http://twitter.com/user/status/1249075736964747270	Pardon? Het dagboek van deze “topvrouw” is werkelijk tenenkrommend.  #COVID19NL https://t.co/IDqQrS1kEx	0
COVID-19	1245697281086586880	http://twitter.com/user/status/1245697281086586880	Nog geen betrouwbare #testen? https://t.co/XctCRSdjsV	0
